idx,다중성분 분리 idx,,,,
3630,"[964, '유칼립투스잎추출물']","[1912, '페녹시에탄올']","[361, '부틸렌글라이콜']",,
3631,"[964, '유칼립투스잎추출물']","[361, '부틸렌글라이콜']",,,
3632,,,,,
3633,,,,,
3634,,,,,
3635,,,,,
3636,,,,,
3637,,,,,
3638,,,,,
3639,,,,,
3640,,,,,
3641,,,,,
3642,,,,,
3643,,,,,
3644,,,,,
3645,,,,,
3646,"[454, '이산화탄소']","[2237, '사탕수수추출물']","[5326, '말토스']",,
3647,,,,,
3648,,,,,
3649,,,,,
3650,,,,,
3651,,,,,
3652,,,,,
3653,,,,,
3654,,,,,
3655,"[5327, '인디언구스베리열매']","[2669, '쐐기풀']","[2300, '사발팜열매추출물']",,
3656,,,,,
3657,,,,,
3658,,,,,
3659,,,,,
3660,,,,,
3661,,,,,
3662,,,,,
3663,,,,,
3664,,,,,
3665,,,,,
3666,,,,,
3667,,,,,
3668,,,,,
3669,,,,,
3670,,,,,
3671,,,,,
3672,,,,,
3673,,,,,
3674,,,,,
3675,,,,,
3676,,,,,
3677,,,,,
3678,,,,,
3679,"[2, '1,2-헥산다이올']","[2143, '정제수']","[956, '에틸헥실글리세린']","[3864, '카퍼트라이펩타이드-1']",
3680,"[2143, '정제수']","[1115, '글리세린']","[5328, '바이오사카라이드검-1']","[1288, '하이드록시프로필구아']","[4137, '하이드록시에틸셀룰로오스']"
3681,"[2, '1,2-헥산다이올']","[2143, '정제수']","[361, '부틸렌글라이콜']","[5329, '글라이코사미노글리칸']",
3682,"[2, '1,2-헥산다이올']","[2143, '정제수']","[361, '부틸렌글라이콜']","[5330, '마카뿌리추출물']","[5331, '천문동뿌리추출물']"
3683,"[2, '1,2-헥산다이올']","[2143, '정제수']","[361, '부틸렌글라이콜']","[2279, '효모발효물']","[3546, '연꽃잎추출물']"
3684,"[2143, '정제수']","[361, '부틸렌글라이콜']","[3343, '석류추출물']","[5334, '무화과추출물']","[5335, '뽕나무열매추출물']"
3685,"[2143, '정제수']","[361, '부틸렌글라이콜']","[5336, '캐롭열매추출물']",,
3686,"[2, '1,2-헥산다이올']","[2143, '정제수']","[361, '부틸렌글라이콜']","[4125, '하이드롤라이즈드실크']",
3687,"[2143, '정제수']","[361, '부틸렌글라이콜']","[4125, '하이드롤라이즈드실크']","[1912, '페녹시에탄올']",
3688,"[2143, '정제수']","[361, '부틸렌글라이콜']","[1246, '하이드롤라이즈드콜라겐']","[1912, '페녹시에탄올']",
3689,"[2143, '정제수']","[361, '부틸렌글라이콜']","[4215, '흰버드나무껍질추출물']","[5296, '오레가노잎추출물']","[533, '편백잎추출물']"
3690,"[2143, '정제수']","[361, '부틸렌글리콜']","[2, '1,2헥산다이올']","[5329, '글라이코사미노글리칸']",
3691,"[2, '1,2-헥산다이올']","[2143, '정제수']","[1214, '약모밀추출물']",,
3692,"[2143, '정제수']","[3841, '초피나무열매추출물']","[2135, '할미꽃추출물']","[2670, '우스니아추출물']",
3693,"[2143, '정제수']","[3645, '클로린다이옥사이드']",,,
3694,"[2143, '정제수']","[2621, '트라이데세스-12']","[522, '세트리모늄클로라이드']","[161, '아모다이메티콘']",
3695,"[2143, '정제수']","[2621, '트라이데세스-12']","[522, '세트리모늄클로라이드']","[161, '아모다이메티콘']","[3310, '사이클로테트라실록세인']"
3696,"[2143, '정제수']","[5277, '라우릴피리디늄클로라이드']","[1195, '헥실렌글라이콜']","[1461, '레불리닉애씨드']","[2342, '소듐바이카보네이트']"
3697,"[2, '1,2-헥산다이올']","[2143, '정제수']","[1246, '하이드롤라이즈드콜라겐']",,
3698,"[2, '1,2-헥산다이올']","[2143, '정제수']","[1115, '글리세린']","[2098, '프로판다이올']","[4214, '흰목이버섯추출물']"
3699,"[2143, '정제수']","[1431, '라벤더추출물']","[3209, '베르가못잎추출물']","[4006, '페퍼민트 잎 추출물']","[5276, '프리지어추출물']"
3700,"[2143, '정제수']","[1431, '라벤더추출물']","[3209, '베르가못잎추출물']","[4006, '페퍼민트잎추출물']","[5276, '프리지어추출물']"
3701,"[2, '1,2-헥산다이올']","[2143, '정제수']","[1431, '라벤더추출물']","[3209, '베르가못잎추출물']","[4006, '페퍼민트잎추출물']"
3702,"[2143, '정제수']","[5277, '라우릴피리디늄클로라이드']","[436, '카프릴릴글라이콜']","[1195, '헥실렌글라이콜']","[956, '에틸헥실글리세린']"
3703,"[2143, '정제수']","[5277, '라우릴피리디늄클로라이드']","[1195, '헥실렌글라이콜']","[1461, '레불리닉애씨드']","[2342, '소듐바이카보네이트']"
3704,"[2, '1,2-헥산다이올']","[2143, '정제수']","[2220, '로얄젤리추출물']","[361, '부틸렌글라이콜']","[436, '카프릴릴글라이콜']"
3705,"[2, '1,2-헥산다이올']","[2143, '정제수']","[5328, '바이오사카라이드검-4']",,
3706,"[2, '1,2-헥산다이올']","[2143, '정제수']","[493, '병풀잎추출물']","[361, '부틸렌글라이콜']","[436, '카프릴릴글라이콜']"
3707,"[2, '1,2-헥산다이올']","[2143, '정제수']","[361, '부틸렌글라이콜']","[1206, '꿀추출물']","[956, '에틸헥실글리세린']"
3708,"[2, '1,2-헥산다이올']","[2143, '정제수']","[361, '부틸렌글라이콜']","[492, '병풀추출물']","[218, '아시아티코사이드']"
3709,"[2143, '정제수']","[361, '부틸렌글라이콜']","[2673, '빌베리열매추출물']","[1083, '치자추출물']",
3710,"[2143, '정제수']","[361, '부틸렌글라이콜']","[1892, '페퍼민트추출물']","[3043, '라임추출물']","[610, '레몬추출물']"
3711,"[2, '1,2-헥산다이올']","[2143, '정제수']","[361, '부틸렌글라이콜']","[533, '편백잎추출물']","[3845, '측백나무추출물']"
3712,"[2143, '정제수']","[5339, '불가리스쑥추출물']","[361, '부틸렌글라이콜']",,
3713,"[2143, '정제수']","[2259, '비누풀잎추출물']","[1912, '페녹시에탄올']",,
3714,"[2143, '정제수']","[5340, '소듐폴리아크릴로일다이메틸타우레이트']","[1234, '하이드로제네이티드폴리데센']","[3954, '트라이데세스-10']",
3715,"[2, '1,2-헥산다이올']","[2143, '정제수']","[2378, '소듐하이알루로네이트']",,
3716,"[2143, '정제수']","[2378, '소듐하이알루로네이트']","[1250, '하이드롤라이즈드하이알루로닉애씨드']","[3375, '소듐아세틸레이티드하이알루로네이트']",
3717,"[2143, '정제수']","[73, '아크릴레이트코폴리머']",,,
3718,"[2, '1,2-헥산다이올']","[2143, '정제수']","[1214, '약모밀추출물']","[361, '부틸렌글라이콜']","[436, '카프릴릴글라이콜']"
3719,"[2, '1,2-헥산다이올']","[2143, '정제수']","[5341, '영지버섯추출물']","[2985, '동충하초추출물']","[361, '부틸렌글라이콜']"
3720,"[2143, '정제수']","[2778, '자일리틸글루코사이드']","[5342, '안하이드로자일리톨']","[2777, '자일리톨']","[1105, '글루코오스']"
3721,"[2143, '정제수']","[2523, '스타이렌/아크릴레이트코폴리머']","[653, '코코-글루코사이드']",,
3722,"[2, '1,2-헥산다이올']","[2143, '정제수']","[549, '클로렐라 불가리스추출물']","[361, '부틸렌글라이콜']","[1115, '글리세린']"
3723,"[2, '1,2-헥산다이올']","[2143, '정제수']","[4033, '포르피리듐 크루엔툼추출물']","[361, '부틸렌글라이콜']","[956, '에틸헥실글리세린']"
3724,"[2, '1,2-헥산다이올']","[2143, '정제수']","[4125, '하이드롤라이즈드실크']","[361, '부틸렌글라이콜']",
3725,"[2, '1,2-헥산다이올']","[2143, '정제수']","[1796, '홈삼추출물']","[361, '부틸렌글라이콜']","[956, '에틸헥실글리세린']"
3726,"[2143, '정제수']","[858, '다이소듐코코일글루타메이트']",,,
3727,"[2143, '정제수']","[787, '데실글루코사이드']","[653, '코코-글루코사이드']",,
3728,"[2, '1,2-헥산다이올']","[2143, '정제수']","[2978, '돌콩추출물']","[956, '에틸헥실글리세린']",
3729,"[2143, '정제수']","[1431, '라벤더']","[3209, '베르가못']","[1584, '페퍼민트']","[5276, '프리지어']"
3730,"[2, '1,2-헥산다이올']","[2143, '정제수']","[1431, '라벤더']","[3209, '베르가못잎']","[1584, '페퍼민트']"
3731,"[2, '1,2-헥산다이올']","[2143, '정제수']","[1431, '라벤더']","[3209, '베르가못잎']","[4006, '페퍼민트잎']"
3732,"[2, '1,2-헥산다이올']","[2143, '정제수']","[1431, '라벤더']","[3209, '베르가못잎']","[4006, '페퍼민트잎']"
3733,"[2, '1,2-헥산다이올']","[2143, '정제수']","[1431, '라벤더추출물']","[3209, '베르가못잎추출물']","[4006, '페퍼민트잎추출물']"
3734,"[2143, '정제수']","[1431, '라벤더추출물']","[3209, '베르가못잎추출물']","[4006, '페퍼민트잎추출물']","[5276, '프리지어추출물']"
3735,"[2143, '정제수']","[5277, '라우릴피리디늄클로라이드']","[436, '카프릴릴글라이콜']","[1195, '헥실렌글라이콜']","[956, '에틸헥실글리세린']"
3736,"[2143, '정제수']","[5277, '라우릴피리디늄클로라이드']","[1195, '헥실렌글라이콜']","[1461, '레불리닉애씨드']","[2342, '소듐바이카보네이트']"
3737,"[2143, '정제수']","[3040, '라우릴하이드록시설테인']",,,
3738,"[2143, '정제수']","[361, '부틸렌글라이콜']","[1115, '글리세린']","[5343, '탱자추출물']",
3739,"[2143, '정제수']","[361, '부틸렌글라이콜']","[3805, '지황뿌리추출물']","[4152, '한련초추출물']","[213, '쑥잎추출물']"
3740,"[2, '1,2-헥산다이올']","[2143, '정제수']","[3326, '살비아잎추출물']","[2980, '동백나무꽃추출물']","[3974, '티트리잎추출물']"
3741,"[2143, '정제수']","[5345, '석창포뿌리/줄기']","[1796, '인삼']","[5344, '서양측백나무잎']","[3304, '상백피']"
3742,"[2, '1,2-헥산다이올']","[2143, '정제수']","[3805, '지황뿌리추출물']","[361, '부틸렌글라이콜']","[5348, '콘민트추출물']"
3743,"[2, '1,2-헥산다이올']","[2143, '정제수']","[3805, '지황뿌리추출물']","[361, '부틸렌글라이콜']","[5348, '콘민트추출물']"
3744,"[2143, '정제수']","[1733, '귀리커넬추출물']","[361, '부틸렌글라이콜']","[2, '1,2-헥산다이올']","[436, '카프릴릴글라이콜']"
3745,"[2143, '정제수']","[5277, '라우릴피리디늄클로라이드']","[1195, '헥실렌글라이콜']","[1461, '레불리닉애씨드']","[2342, '소듐바이카보네이트']"
3746,"[2143, '정제수']","[361, '부틸렌글라이콜']",,,
3747,"[2143, '정제수']","[361, '부틸렌글라이콜']","[2, '1,2-헥산디올']","[956, '에틸헥실글리세린']","[290, '자작나무수액']"
3748,"[2143, '정제수']","[361, '부틸렌글라이콜']","[1733, '귀리가루추출물']",,
3749,"[2143, '정제수']","[361, '부틸렌글라이콜']","[4309, '녹차잎추출물']","[3447, '쌀겨추출']","[119, '알로에베라잎추출물']"
3750,"[2143, '정제수']","[361, '부틸렌글라이콜']","[1575, '인도멀구슬나무추출물']","[2, '1,2-헥산다이올']",
3751,"[2143, '정제수']","[361, '부틸렌글라이콜']","[66, '창포뿌리추출물']",,
3752,"[2143, '정제수']","[3326, '살비아잎추출물']","[2980, '동백나무꽃추출물']","[3974, '티트리잎추출물']","[361, '부틸렌글라이콜']"
3753,"[2143, '정제수']","[3841, '초피나무열매추출물']","[2135, '할미꽃추출물']","[2670, '우스니아추출물']",
3754,"[2143, '정제수']","[1195, '헥실렌글라이콜']","[1461, '레불리닉애씨드']","[2342, '소듐바이카보네이트']","[5277, '라우릴피리디늄클로라이드']"
3755,"[2143, '정제수']","[3024, '라벤더꽃/잎/줄기추출물']","[1115, '글리세린']","[5350, '향기제비꽃/잎추출물']","[2212, '로즈마리잎추출물']"
3756,,,,,
3757,,,,,
3758,,,,,
3759,,,,,
3760,,,,,
3761,,,,,
3762,,,,,
3763,,,,,
3764,,,,,
3765,,,,,
3766,,,,,
3767,,,,,
3768,,,,,
3769,,,,,
3770,,,,,
3771,,,,,
3772,,,,,
3773,,,,,
3774,,,,,
3775,,,,,
3776,,,,,
3777,,,,,
3778,,,,,
3779,,,,,
3780,,,,,
3781,,,,,
3782,,,,,
3783,,,,,
3784,,,,,
3785,,,,,
3786,,,,,
3787,,,,,
3788,,,,,
3789,,,,,
3790,,,,,
3791,,,,,
3792,,,,,
3793,,,,,
3794,,,,,
3795,,,,,
3796,,,,,
3797,,,,,
3798,,,,,
3799,,,,,
3800,,,,,
3801,"[2, '1,2-헥산다이올']","[3800, '지모뿌리추출물']","[361, '부틸렌글라이콜']",,
3802,,,,,
3803,"[4428, 'Polysorbate20']","[1477, 'Linolenic acid']","[1765, 'Oleic acid']","[1795, 'Palmitic acid']",
3804,,,,,
3805,,,,,
3806,"[3805, '지황뿌리추출물']","[5348, '콘민트추출물']","[5349, '산구절초추출물']","[1145, '스페인감초뿌리추출물']","[2867, '구기자추출물']"
3807,"[3805, '지황추출물']","[3319, '산수유추출물']","[3820, '참마뿌리추출물']","[5351, '택사추출물']","[1788, '모란뿌리추출물']"
3808,,,,,
3809,,,,,
3810,,,,,
3811,,,,,
3812,,,,,
3813,,,,,
3814,,,,,
3815,,,,,
3816,,,,,
3817,,,,,
3818,,,,,
3819,"[2962, '참당귀뿌리추출물']","[1488, '지치뿌리오일']","[4022, '포도씨오일']",,
3820,,,,,
3821,,,,,
3822,"[2, '1,2-헥산다이올']","[66, '창포뿌리추출물']","[361, '부틸렌글라이콜']",,
3823,"[5241, '천궁뿌리추출물']","[2962, '당귀추출물']","[4309, '녹차추출물']","[3396, '자소엽추출물']","[3608, '울금뿌리추출물']"
3824,"[642, '천궁추출물']","[2962, '당귀추출물']","[4309, '녹차추출물']","[3396, '자소엽추출물']","[3608, '울금뿌리추출물']"
3825,,,,,
3826,,,,,
3827,,,,,
3828,,,,,
3829,,,,,
3830,,,,,
3831,,,,,
3832,,,,,
3833,,,,,
3834,,,,,
3835,,,,,
3836,,,,,
3837,,,,,
3838,,,,,
3839,,,,,
3840,,,,,
3841,,,,,
3842,"[3841, '초피나무열매추출물']","[2135, '할미꽃추출물']","[2670, '우스니아추출물']",,
3843,,,,,
3844,,,,,
3845,,,,,
3846,,,,,
3847,,,,,
3848,,,,,
3849,,,,,
3850,,,,,
3851,,,,,
3852,,,,,
3853,,,,,
3854,,,,,
3855,"[4360, '카렌듈라꽃']","[4547, '호호바씨 오일']",,,
3856,,,,,
3857,,,,,
3858,,,,,
3859,,,,,
3860,,,,,
3861,,,,,
3862,,,,,
3863,,,,,
3864,,,,,
3865,,,,,
3866,,,,,
3867,"[436, '카프릴릴글라이콜']","[956, '에틸헥실글리세린']","[5352, '트로폴론']",,
3868,"[436, '카프릴릴글라이콜']","[1195, '헥실렌글라이콜']","[5277, '라우릴피리디늄클로라이드']","[2143, '정제수']","[956, '에틸헥실글리세린']"
3869,"[436, '카프릴릴글라이콜']","[1119, '글리세릴카프릴레이트']",,,
3870,,,,,
3871,,,,,
3872,,,,,
3873,,,,,
3874,,,,,
3875,,,,,
3876,,,,,
3877,,,,,
3878,"[5295, '캐모마일꽃/잎']","[2217, '로즈마리']","[1431, '라벤더추출물']",,
3879,"[179, '캐모마일꽃추출물']","[329, '보리지추출물']","[1339, '커먼자스민추출물']","[1431, '라벤더추출물']","[3184, '콘민트잎추출물']"
3880,"[179, '캐모마일꽃추출물']","[329, '보리지추출물']","[1339, '커먼자스민추출물']","[1431, '라벤더추출물']","[3184, '콘민트잎추출물']"
3881,"[179, '캐모마일꽃추출물']","[361, '부틸렌글라이콜']",,,
3882,,,,,
3883,,,,,
3884,,,,,
3885,,,,,
3886,"[1361, '케라틴아미노산']","[1252, '하이드롤라이즈드케라틴']",,,
3887,,,,,
3888,"[5353, '코엔자임Q10']","[2607, '토코페릴아세테이트']","[1233, '하이드로제네이티드레시틴']","[1115, '글리세린']","[2102, '프로필렌글라이콜']"
3889,,,,,
3890,,,,,
3891,"[3890, '코카마이드메칠엠이에이']","[1115, '글리세린']",,,
3892,"[635, '코카미드엠이에이']","[1115, '글리세린']",,,
3893,"[653, '코코-글루코사이드']","[5354, '다이소듐코코-글루코사이드시트레이트']","[2143, '정제수']",,
3894,,,,,
3895,,,,,
3896,"[3895, '코코넛야자수']","[2, '1,2-헥산다이올']",,,
3897,,,,,
3898,"[680, '코코넛오일']","[1755, '올리브오일']","[2129, '아몬드오일']","[1902, '아보카도오일']","[468, '피마자오일']"
3899,,,,,
3900,,,,,
3901,,,,,
3902,,,,,
3903,"[835, '코코암포카르복시글리시네이트']","[1425, '라우릴황산나트륨']",,,
3904,"[835, '코코암포카복시글리시네이트']","[1425, '라우릴황산나트륨']","[1195, '헥실렌글리콜']","[2350, '염화나트륨']",
3905,,,,,
3906,"[3184, '콘민트잎추출물']","[1585, '페퍼민트오일']","[180, '캐모마일꽃오일']",,
3907,,,,,
3908,,,,,
3909,,,,,
3910,,,,,
3911,,,,,
3912,,,,,
3913,,,,,
3914,,,,,
3915,,,,,
3916,"[2166, '쿼터늄-91']","[5355, '세트리모늄메토설페이트']","[512, '세테아릴알코올']",,
3917,,,,,
3918,,,,,
3919,,,,,
3920,,,,,
3921,,,,,
3922,,,,,
3923,,,,,
3924,,,,,
3925,,,,,
3926,,,,,
3927,,,,,
3928,,,,,
3929,,,,,
3930,,,,,
3931,,,,,
3932,"[5356, '타임꽃/잎오일']","[422, '녹차에센셜오일']","[273, '베르가모트오일']","[3923, '클레이오일']","[1434, '라반딘오일']"
3933,"[5356, '타임꽃/잎오일']","[273, '베르가모트오일']","[3923, '클레리오일']","[1434, '라반딘오일']",
3934,,,,,
3935,,,,,
3936,,,,,
3937,,,,,
3938,,,,,
3939,,,,,
3940,"[2, '1,2-헥산다이올']","[3939, '탄산수']",,,
3941,,,,,
3942,,,,,
3943,,,,,
3944,,,,,
3945,,,,,
3946,,,,,
3947,,,,,
3948,,,,,
3949,"[2587, '테트라소듐글루타메이트다이아세테이트']","[3812, '징크리시놀리에이트']","[2143, '정제수']","[2098, '프로판다이올']",
3950,,,,,
3951,,,,,
3952,,,,,
3953,"[2607, '토코페릴아세테이트']","[1534, '말토덱스트린']","[5357, '변성전분']","[2315, '이산화규소']",
3954,,,,,
3955,,,,,
3956,,,,,
3957,,,,,
3958,,,,,
3959,,,,,
3960,,,,,
3961,,,,,
3962,,,,,
3963,"[2, '1,2-헥산다이올']","[3962, '트리리프솝베리열매추출물']","[956, '에틸헥실글리세린']",,
3964,,,,,
3965,,,,,
3966,,,,,
3967,,,,,
3968,,,,,
3969,,,,,
3970,,,,,
3971,,,,,
3972,,,,,
3973,"[2573, '티이에이-코코일글루타메이트']","[2143, '정제수']",,,
3974,,,,,
3975,,,,,
3976,,,,,
3977,"[3976, '티트리추출물']","[2828, '감국추출물']","[768, '레몬그라스추출물']","[4006, '페퍼민트잎추출물']","[1432, '라벤더꽃추출물']"
3978,,,,,
3979,,,,,
3980,,,,,
3981,,,,,
3982,,,,,
3983,,,,,
3984,,,,,
3985,,,,,
3986,,,,,
3987,,,,,
3988,,,,,
3989,"[1798, '판테놀']","[2143, '정제수']","[601, '시트릭애씨드']",,
3990,,,,,
3991,,,,,
3992,"[1795, '팔미틱애씨드']","[2504, '스테아릭애씨드']",,,
3993,"[1795, '팔미틴산']","[2504, '스테아르산']","[1658, '미리스트산']",,
3994,,,,,
3995,,,,,
3996,,,,,
3997,,,,,
3998,,,,,
3999,,,,,
4000,,,,,
4001,,,,,
4002,,,,,
4003,,,,,
4004,,,,,
4005,,,,,
4006,,,,,
4007,,,,,
4008,,,,,
4009,,,,,
4010,,,,,
4011,,,,,
4012,,,,,
4013,,,,,
4014,,,,,
4015,,,,,
4016,,,,,
4017,,,,,
4018,"[2, '1,2-헥산다이올']","[535, '편백수']","[361, '부틸렌글리콜']","[436, '카프릴릴글라이콜']","[1890, '펜틸렌글라이콜']"
4019,"[2, '1,2-헥산다이올']","[535, '편백수']",,,
4020,,,,,
4021,,,,,
4022,,,,,
4023,"[4022, '포도씨오일']","[2962, '참당귀뿌리추출물']","[1488, '지치뿌리오일']",,
4024,,,,,
4025,,,,,
4026,,,,,
4027,,,,,
4028,"[2064, '포타슘코코일글리시네이트']","[2143, '정제수']",,,
4029,"[2064, '포타슘코코일글리시네이트']","[2062, '포타슘코코에이트']","[2143, '정제수']",,
4030,,,,,
4031,,,,,
4032,"[4409, '포트마리골드꽃오일']","[1184, '해바라기씨오일']",,,
4033,,,,,
4034,,,,,
4035,,,,,
4036,,,,,
4037,,,,,
4038,,,,,
4039,,,,,
4040,,,,,
4041,,,,,
4042,"[4041, '폴리글리세릴-6카프릴레이트']","[1993, '폴리글리세릴-4카프레이트']",,,
4043,"[4041, '폴리글리세릴-6카프릴레이트']","[4037, '폴리글리세릴-3코코에이트']","[1993, '폴리글리세릴-4카프에이트']","[4040, '폴리글리세릴-6리시놀리에이트']",
4044,,,,,
4045,,,,,
4046,,,,,
4047,"[4727, '폴리아크릴아마이드']","[383, 'C13-14아이소파라핀']","[1411, '라우레스-7']","[2143, '정제수']",
4048,,,,,
4049,,,,,
4050,,,,,
4051,,,,,
4052,,,,,
4053,,,,,
4054,,,,,
4055,,,,,
4056,"[5358, '폴리옥시메틸렌멜라민']","[5359, '자일릴페닐에탄']","[5360, '스타이렌']","[5361, '펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트']","[2308, '실리카']"
4057,"[5358, '폴리옥시메틸렌멜라민']","[5359, '자일릴페닐에탄']","[5360, '스타이렌']","[5361, '펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트']","[2308, '실리카']"
4058,"[5358, '폴리옥시메틸렌멜라민']","[5359, '자일릴페닐에탄']","[5360, '스타이렌']","[5361, '펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트']","[2308, '실리카']"
4059,"[5358, '폴리옥시메틸렌멜라민']","[5359, '자일릴페닐에탄']","[5360, '스타이렌']","[5361, '펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트']","[2308, '실리카']"
4060,,,,,
4061,,,,,
4062,,,,,
4063,,,,,
4064,,,,,
4065,,,,,
4066,,,,,
4067,,,,,
4068,,,,,
4069,"[2039, '폴리쿼터늄-67']","[2350, '소듐클로라이드']","[3470, '소듐아세테이트']","[2143, '정제수']",
4070,"[2039, '폴리쿼터늄-67']","[2143, '정제수']","[3470, '소듐아세테이트']","[2350, '소듐클로라이드']","[4330, '아이소프로필알코올']"
4071,"[2033, '폴리쿼터늄-7']","[5362, '아크릴아미도프로필트리모늄클로라이드/아크릴아마이드코폴리머']",,,
4072,,,,,
4073,,,,,
4074,,,,,
4075,,,,,
4076,,,,,
4077,,,,,
4078,,,,,
4079,,,,,
4080,"[2098, '프로판다이올']","[2143, '정제수']","[5363, '아프리카스파이더플라워잎추출물']",,
4081,"[2098, '프로판디올']","[2143, '정제수']","[1259, '하이드롤라이즈드완두콩단백질']","[5364, '피토스테롤']","[1446, '레시틴']"
4082,"[2098, '프로판디올']","[2143, '정제수']","[1259, '하이드롤라이즈드완두콩단백질']","[5364, '피토스테롤']","[1446, '레시틴']"
4083,"[2, '1,2-헥산다이올']","[2105, '프로폴리스추출물']",,,
4084,,,,,
4085,,,,,
4086,,,,,
4087,,,,,
4088,,,,,
4089,,,,,
4090,,,,,
4091,,,,,
4092,,,,,
4093,,,,,
4094,,,,,
4095,,,,,
4096,,,,,
4097,,,,,
4098,,,,,
4099,"[5275, '피이지-10']","[813, '디메치콘']",,,
4100,,,,,
4101,"[1852, '피이지-150펜타에리스리틸테트라스테아레이트']","[5365, '피피지-2하이드록시에칠코카마이드']",,,
4102,,,,,
4103,"[5366, '피이지-2다이메도우폼아미도에칠모늄메토설페이트']","[1195, '헥실렌글라이콜']",,,
4104,,,,,
4105,"[1860, '피이지-40 하이드로제네이티드캐스터오일']","[5367, '트리데세스-9']","[2143, '정제수']",,
4106,,,,,
4107,,,,,
4108,,,,,
4109,,,,,
4110,"[1870, '피이지-60하이드로제네이티드캐스터오일']","[3954, '트라이데세스-10']","[2143, '정제수']",,
4111,,,,,
4112,,,,,
4113,,,,,
4114,,,,,
4115,"[2, '1,2-헥산다이올']","[1929, '피토스핑고신']","[1446, '레시틴']","[1369, '락틱애씨드']","[361, '부틸렌글리콜']"
4116,,,,,
4117,,,,,
4118,,,,,
4119,,,,,
4120,,,,,
4121,,,,,
4122,,,,,
4123,,,,,
4124,,,,,
4125,,,,,
4126,,,,,
4127,,,,,
4128,,,,,
4129,,,,,
4130,,,,,
4131,"[5368, '하이드로제네이티드캐스터오일 다이머디리놀레이트']","[4461, '폴리글리세릴-10 라우레이트']",,,
4132,,,,,
4133,,,,,
4134,,,,,
4135,"[1277, '하이드록시아세토페논']","[436, '카프릴릴글라이콜']","[838, '디프로필렌글라이콜']","[837, '디포타슘글리시리제이트']",
4136,,,,,
4137,,,,,
4138,"[5369, '하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머']",,"[5370, '솔비탄아이소스테아레이트']","[2046, '폴리솔베이트60']","[2143, '정제수']"
4139,,,,,
4140,,,,,
4141,,,,,
4142,,,,,
4143,,,,,
4144,,,,,
4145,,,,,
4146,"[1248, '하이드롤라이즈드엘라스틴']","[361, '부틸렌글라이콜']","[2, '1,2-헥산디올']","[2143, '정제수']",
4147,"[2, '1,2-헥산다이올']","[1255, '하이드롤라이즈드우유단백질']","[956, '에틸헥실글리세린']",,
4148,"[1252, '하이드롤라이즈드케라틴']","[2, '1,2-헥산다이올']",,,
4149,"[2, '1,2-헥산다이올']","[1246, '하이드롤라이즈드콜라겐']","[2143, '정제수']","[361, '부틸렌글라이콜']",
4150,,,,,
4151,,,,,
4152,,,,,
4153,,,,,
4154,,,,,
4155,,,,,
4156,,,,,
4157,,,,,
4158,,,,,
4159,,,,,
4160,,,,,
4161,,,,,
4162,,,,,
4163,,,,,
4164,,,,,
4165,,,,,
4166,,,,,
4167,,,,,
4168,"[5371, '헥사펩타이드-33']","[435, '카프릴로일헵타펩타이드-33']","[2, '1,2-헥산디올']","[2143, '정제수']",
4169,,,,,
4170,,,,,
4171,,,,,
4172,,,,,
4173,,,,,
4174,,,,,
4175,,,,,
4176,,,,,
4177,,,,,
4178,"[1347, '호호바유']","[1233, '하이드로제네이티드레시틴']","[1115, '글리세린']","[5372, '슈크로오스팔미테이트']",
4179,,,,,
4180,,,,,
4181,,,,,
4182,"[2, '1,2-헥산다이올']","[5373, '홀리바질잎추출물']","[2143, '정제수']","[361, '부틸렌글라이콜']",
4183,"[1796, '홍삼추출물']","[1145, '스페인감초뿌리추출물']","[492, '병풀추출물']","[5291, '복령추출물']","[5374, '황기뿌리추출물']"
4184,,,,,
4185,,,,,
4186,,,,,
4187,,,,,
4188,"[4215, '화이트윌로우껍질추출물']","[5296, '오레가노잎추출물']","[533, '편백나무잎추출물']","[5337, '락토바실러스/콩발효추출물']","[593, '육계추출물']"
4189,,,,,
4190,"[2281, '황금']","[2860, '고삼엑스']","[1214, '어성초']","[5375, '현삼']","[1145, '감초엑스']"
4191,"[2281, '황금추출물']","[1372, '락토바실러스발효물']","[1145, '감초뿌리추출물']","[5384, '밀리타리스동충하초균사체추출']","[1115, '글리세린']"
4192,"[2281, '황금추출물']","[5385, '모소밤부추출물']",,,
4193,"[2281, '황금추출물']","[1788, '모란뿌리추출물']","[2942, '다마스크장미꽃추출물']","[2, '1,2-헥산다이올']",
4194,"[2281, '황금추출물']","[1788, '모란뿌리추출물']","[361, '부틸렌글라이콜']","[1115, '글리세린']","[2143, '정제수']"
4195,"[2, '1,2-헥산다이올']","[1909, '황벽나무껍질추출물']","[361, '부틸렌글라이콜']","[2143, '정제수']",
4196,"[2808, '황산아연']","[2804, '산화아연']",,,
4197,,,,,
4198,,,,,
4199,,,,,
4200,,,,,
4201,,,,,
4202,,,,,
4203,,,,,
4204,,,,,
4205,"[2, '1,2-헥산다이올']","[5386, '효모발효추출물']",,,
4206,,,,,
